cve_id,published,last_modified,vuln_status,cwe_id,nvd_extracted_at_utc,cvss_version,cvss_source,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,vendor_project,product,vulnerability_name,date_added,short_description,required_action,due_date,known_ransomware_campaign_use,notes,kev_extracted_at_utc,in_kev,days_to_kev
CVE-2025-29118,2025-03-19 17:15:41.377000+00:00,2026-06-17 09:05:08.440000+00:00,Analyzed,CWE-121,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.5,MEDIUM,ADJACENT_NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-27782,2025-03-19 21:15:40.267000+00:00,2026-06-17 09:04:12.970000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,7.7,HIGH,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-13880,2025-03-20 06:15:22.213000+00:00,2026-06-17 07:02:54.733000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-12016,2025-03-20 08:15:11.547000+00:00,2026-06-17 06:58:53.753000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,iletisim@usom.gov.tr,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-10264,2025-03-20 10:15:15.487000+00:00,2026-06-17 06:55:15.710000+00:00,Analyzed,CWE-444,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-10550,2025-03-20 10:15:17.390000+00:00,2026-06-17 06:55:54.623000+00:00,Analyzed,CWE-1333,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-10713,2025-03-20 10:15:18.400000+00:00,2026-06-17 06:56:15.053000+00:00,Deferred,CWE-770,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-10812,2025-03-20 10:15:19.880000+00:00,2026-06-17 06:56:29.497000+00:00,Analyzed,CWE-601,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-11301,2025-03-20 10:15:24.890000+00:00,2026-06-17 06:57:29.620000+00:00,Analyzed,CWE-837,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2024-12868,2025-03-20 10:15:30.960000+00:00,2025-04-15 16:15:21.850000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-12886,2025-03-20 10:15:31.713000+00:00,2026-06-17 07:00:42.287000+00:00,Deferred,CWE-409,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-12911,2025-03-20 10:15:32.083000+00:00,2026-06-17 07:00:44.960000+00:00,Modified,CWE-89,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,NONE,LOW,HIGH,,,,,,,,,,,0,
CVE-2024-4023,2025-03-20 10:15:32.473000+00:00,2026-06-17 08:00:57.380000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,8.1,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-7053,2025-03-20 10:15:36.217000+00:00,2026-08-13 15:19:00.333000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-8101,2025-03-20 10:15:41.130000+00:00,2026-06-17 08:21:52.453000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-8537,2025-03-20 10:15:42.970000+00:00,2026-06-17 08:22:48.977000+00:00,Analyzed,CWE-29,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,NONE,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-8765,2025-03-20 10:15:44.103000+00:00,2026-06-17 08:23:15.730000+00:00,Analyzed,CWE-41,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.3,HIGH,NETWORK,LOW,NONE,NONE,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-8898,2025-03-20 10:15:44.590000+00:00,2026-06-17 08:23:31.147000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-8954,2025-03-20 10:15:44.967000+00:00,2026-06-17 08:23:37.513000+00:00,Analyzed,CWE-304,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-8955,2025-03-20 10:15:45.087000+00:00,2026-06-17 08:23:37.707000+00:00,Modified,CWE-918,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-8966,2025-03-20 10:15:45.340000+00:00,2026-06-17 08:23:38.927000+00:00,Modified,CWE-770,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-8999,2025-03-20 10:15:45.830000+00:00,2026-06-17 08:23:45.750000+00:00,Modified,CWE-862,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-9880,2025-03-20 10:15:50.300000+00:00,2025-03-26 17:15:25.453000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-0182,2025-03-20 10:15:50.910000+00:00,2026-06-17 08:26:01.833000+00:00,Deferred,CWE-770,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-0188,2025-03-20 10:15:51.533000+00:00,2026-06-17 08:26:02.503000+00:00,Analyzed,CWE-918,2026-09-10T23:40:04.178604Z,3.0,security@huntr.dev,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0454,2025-03-20 10:15:53.157000+00:00,2026-06-17 08:26:30.740000+00:00,Analyzed,CWE-918,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-1473,2025-03-20 10:15:53.903000+00:00,2026-06-17 08:39:13.143000+00:00,Analyzed,CWE-352,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,LOW,NONE,,,,,,,,,,,0,
CVE-2025-29412,2025-03-20 14:15:24.653000+00:00,2026-06-17 09:05:21.253000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,4.8,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-29411,2025-03-20 15:15:46.050000+00:00,2026-06-17 09:05:21.103000+00:00,Analyzed,CWE-434,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-2553,2025-03-20 18:15:19.973000+00:00,2026-06-17 09:07:10.107000+00:00,Analyzed,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,ADJACENT,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-29217,2025-03-20 19:15:37.680000+00:00,2026-07-05 01:21:39.550000+00:00,Modified,CWE-121,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-2589,2025-03-21 13:15:34.830000+00:00,2026-06-17 09:07:14.327000+00:00,Analyzed,CWE-862,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.1,MEDIUM,ADJACENT,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-25036,2025-03-21 20:15:15.293000+00:00,2026-06-17 09:00:10.597000+00:00,Deferred,CWE-611,2026-09-10T23:40:04.178604Z,3.1,disclosure@vulncheck.com,6.8,MEDIUM,NETWORK,LOW,HIGH,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-2607,2025-03-21 21:15:37.430000+00:00,2026-06-17 09:07:16.540000+00:00,Analyzed,CWE-434,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2024-13768,2025-03-22 07:15:23.743000+00:00,2026-06-17 07:02:41.083000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,4.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-2627,2025-03-22 21:15:36.997000+00:00,2026-06-17 09:07:18.960000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2018-25109,2025-03-23 23:15:13.060000+00:00,2026-06-17 01:54:44.310000+00:00,Deferred,CWE-119,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.4,MEDIUM,PHYSICAL,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-2679,2025-03-24 03:15:15.553000+00:00,2026-06-17 09:07:25.677000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-8774,2025-03-24 13:15:25.693000+00:00,2026-06-17 08:23:16.693000+00:00,Deferred,CWE-257,2026-09-10T23:40:04.178604Z,4.0,cvd@cert.pl,7.7,HIGH,NETWORK,HIGH,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-30556,2025-03-24 14:15:24.837000+00:00,2026-06-17 09:08:55.180000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,4.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-30570,2025-03-24 14:15:28.937000+00:00,2026-06-17 09:08:56.520000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.6,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,NONE,LOW,,,,,,,,,,,0,
CVE-2025-30575,2025-03-24 14:15:29.650000+00:00,2026-06-17 09:08:57.010000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.9,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-30591,2025-03-24 14:15:31.333000+00:00,2026-06-17 09:08:58.577000+00:00,Deferred,CWE-862,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2025-30604,2025-03-24 14:15:32.953000+00:00,2026-06-17 09:09:01.350000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.6,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,NONE,LOW,,,,,,,,,,,0,
CVE-2025-2326,2025-03-24 15:15:16.830000+00:00,2025-03-24 15:15:16.830000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-2708,2025-03-24 20:15:18.950000+00:00,2026-06-17 09:07:28.810000+00:00,Analyzed,CWE-22,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-29310,2025-03-24 21:15:17.893000+00:00,2026-06-17 09:05:15.810000+00:00,Analyzed,CWE-502,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-2715,2025-03-24 23:15:13.440000+00:00,2026-06-17 09:07:29.733000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.1,MEDIUM,NETWORK,LOW,LOW,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-1098,2025-03-25 00:15:14.613000+00:00,2026-06-17 08:38:22.883000+00:00,Deferred,CWE-20,2026-09-10T23:40:04.178604Z,3.1,jordan@liggitt.net,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-2722,2025-03-25 01:15:11.617000+00:00,2025-04-22 13:15:43.080000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-11272,2025-03-25 06:15:38.530000+00:00,2026-06-17 06:57:26.570000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-2224,2025-03-25 06:15:41.327000+00:00,2026-06-17 09:06:34.457000+00:00,Deferred,CWE-862,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2022-1804,2025-03-25 13:15:38.703000+00:00,2026-06-17 04:23:08.613000+00:00,Analyzed,CWE-269,2026-09-10T23:40:04.178604Z,3.1,security@ubuntu.com,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-27632,2025-03-25 13:15:41.090000+00:00,2026-06-17 09:03:56.057000+00:00,Deferred,CWE-644,2026-09-10T23:40:04.178604Z,3.1,cybersecurity@hitachienergy.com,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-27633,2025-03-25 13:15:41.223000+00:00,2026-06-17 09:03:56.150000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,cybersecurity@hitachienergy.com,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-25374,2025-03-25 21:15:42.250000+00:00,2026-06-17 09:00:43.473000+00:00,Analyzed,CWE-400,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-27832,2025-03-25 21:15:42.570000+00:00,2026-06-17 09:04:18.340000+00:00,Modified,CWE-120,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-13889,2025-03-26 12:15:14.590000+00:00,2026-06-17 07:02:55.793000+00:00,Deferred,CWE-502,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2022-39163,2025-03-26 14:15:20.793000+00:00,2026-06-17 04:57:49.880000+00:00,Analyzed,CWE-444,2026-09-10T23:40:04.178604Z,3.1,psirt@us.ibm.com,4.7,MEDIUM,NETWORK,HIGH,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-26575,2025-03-26 15:16:11.203000+00:00,2026-06-17 09:02:03.090000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-26581,2025-03-26 15:16:11.720000+00:00,2026-06-17 09:02:03.670000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28880,2025-03-26 15:16:15.070000+00:00,2026-06-17 09:04:49.023000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28903,2025-03-26 15:16:16.340000+00:00,2026-06-17 09:04:51.210000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28911,2025-03-26 15:16:16.493000+00:00,2026-06-17 09:04:51.967000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28921,2025-03-26 15:16:16.943000+00:00,2026-06-17 09:04:53.457000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28934,2025-03-26 15:16:17.517000+00:00,2026-06-17 09:04:54.940000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-30350,2025-03-26 17:15:27.093000+00:00,2026-06-17 09:08:33.693000+00:00,Analyzed,CWE-770,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,NONE,LOW,,,,,,,,,,,0,
CVE-2025-2562,2025-03-26 18:15:26.247000+00:00,2026-06-17 09:07:11.150000+00:00,Analyzed,CWE-778,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-2600,2025-03-26 18:15:26.437000+00:00,2026-06-17 09:07:15.620000+00:00,Modified,CWE-285,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.8,MEDIUM,NETWORK,LOW,LOW,REQUIRED,HIGH,LOW,LOW,,,,,,,,,,,0,
CVE-2024-45352,2025-03-27 02:15:15.873000+00:00,2026-06-17 07:54:04.533000+00:00,Deferred,CWE-346,2026-09-10T23:40:04.178604Z,3.1,security@xiaomi.com,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-31110,2025-03-27 04:15:28.787000+00:00,2025-03-27 04:15:28.787000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-30770,2025-03-27 11:15:38.113000+00:00,2026-06-17 09:09:19.723000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-30773,2025-03-27 11:15:38.537000+00:00,2026-06-17 09:09:20.017000+00:00,Deferred,CWE-502,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-30777,2025-03-27 11:15:38.930000+00:00,2026-06-17 09:09:20.410000+00:00,Deferred,CWE-639,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-30791,2025-03-27 11:15:40.490000+00:00,2026-06-17 09:09:21.777000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.6,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,NONE,LOW,,,,,,,,,,,0,
CVE-2025-30799,2025-03-27 11:15:40.883000+00:00,2026-06-17 09:09:22.560000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.9,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-30838,2025-03-27 11:15:45.060000+00:00,2026-06-17 09:09:26.447000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-21867,2025-03-27 14:15:47.750000+00:00,2026-07-14 13:17:26.030000+00:00,Modified,CWE-416,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-21868,2025-03-27 14:15:47.873000+00:00,2026-07-30 06:21:42.160000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-26732,2025-03-27 14:15:53.293000+00:00,2026-06-17 09:02:20.467000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-2867,2025-03-27 14:15:55.827000+00:00,2026-06-17 09:07:45.850000+00:00,Analyzed,CWE-94,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-21878,2025-03-27 15:15:55.657000+00:00,2026-06-17 08:44:30.883000+00:00,Modified,CWE-667,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21882,2025-03-27 15:15:56.117000+00:00,2026-07-30 06:21:54.870000+00:00,Modified,CWE-401,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-22644,2025-03-27 15:15:57.247000+00:00,2026-06-17 08:48:56.300000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-22669,2025-03-27 15:15:59.047000+00:00,2026-06-17 08:49:07.843000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,4.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-29484,2025-03-27 15:15:59.760000+00:00,2026-06-17 09:05:26.283000+00:00,Analyzed,CWE-400,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-2516,2025-03-27 15:16:01.280000+00:00,2026-06-17 09:07:05.833000+00:00,Deferred,CWE-326,2026-09-10T23:40:04.178604Z,4.0,security@eset.com,9.5,CRITICAL,NETWORK,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-2854,2025-03-27 15:16:01.713000+00:00,2026-06-17 09:07:44.347000+00:00,Analyzed,CWE-74,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-30358,2025-03-27 15:16:02.297000+00:00,2026-06-17 09:08:34.693000+00:00,Deferred,CWE-915,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,8.1,HIGH,NETWORK,LOW,LOW,NONE,NONE,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22629,2025-03-27 16:15:28.280000+00:00,2026-06-17 08:48:49.063000+00:00,Deferred,CWE-862,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-22638,2025-03-27 16:15:28.723000+00:00,2026-06-17 08:48:53.460000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2023-52932,2025-03-27 17:15:42.930000+00:00,2026-06-17 06:43:57.810000+00:00,Modified,CWE-667,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2023-52938,2025-03-27 17:15:43.687000+00:00,2026-06-17 06:43:58.760000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2023-52982,2025-03-27 17:15:45.437000+00:00,2026-06-17 06:44:03.057000+00:00,Analyzed,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
